OBJECTID,NameInt,GlobalID,Seg_ID_Score,Seg_Bk_Score,Seg_LL_Score,Seg_Wd_Score,GridNormScore,CSScore,Pop2015,Ones,Twos,Threes,GridScrRounded
88,1822,0a1eb071-6cf0-408f-83e9-376a30e9903b,5,32,8,5,59.016393,2.076923,6448.147955,72,31,5,3
89,1126,1c410ec7-b953-4c77-a653-a03f377ffec6,0,17,0,1,27.868852,0.980769,4954.751935,24,17,0,3
90,1823,388080d0-a6d4-4488-809f-601b29f07b5f,4,23,9,12,55.737705,1.961538,4554.476467,52,30,4,3
91,1127,12f8ffed-9131-42c2-8f9a-e350c42ea083,1,7,3,0,13.114754,0.461538,4557.603531,26,7,1,1
92,1128,1ae659d1-6a2c-40dc-9850-66b27e3e1154,0,1,0,0,1.639344,0.057692,4545.771882,65,1,0,1
93,1824,1a85ff65-591b-4f35-9388-116ecb3f6e27,2,18,0,7,37.704918,1.326923,5197.580559,77,21,2,3
94,1129,313eac9a-346a-4255-8cf7-9c18a0f9e7d6,1,3,0,0,6.557377,0.230769,6251.302288,58,3,1,1
95,112,fb2fb3f3-4913-4499-b842-9972147be160,0,0,4,0,6.557377,0.230769,7.388012,6,4,0,1
96,1132,4ac261ff-80ef-4f28-bf2e-a4fab040b9ef,0,8,13,1,26.229508,0.923077,5847.989817,54,16,0,1
97,1133,dd56ebde-ad59-437b-aaff-bc9c8381d2d7,2,4,2,0,11.47541,0.403846,7610.454332,26,5,2,1
98,1134,48e4a29b-dd92-474e-8427-dc2bcf74bd97,1,13,2,1,26.229508,0.923077,5194.886172,26,15,1,1
99,1826,5008f02a-6d98-4565-890e-c06423474b0d,6,7,14,3,29.508197,1.038462,3280.97248,22,11,7,3
100,1135,0c63bb8b-ffa8-409d-bbfd-29071be9bc04,1,8,1,0,13.114754,0.461538,6214.369295,80,7,1,1
101,1827,d0a8a7b5-6000-4f4b-9c39-6dc8012b8e44,10,14,17,8,45.901639,1.615385,5648.393629,17,18,10,3
102,1136,3e971262-58e7-4b88-bd3e-75f277c8b89b,0,5,0,0,8.196721,0.288462,8036.050655,63,5,0,1
103,1829,e34e5f2d-39be-4f64-9449-a4498cc7b672,0,1,6,0,9.836066,0.346154,1543.630964,4,6,0,1
104,1137,c52815c4-cc25-455b-b1a9-0bd6791172ad,1,11,9,10,36.065574,1.269231,4230.54172,10,21,1,2
105,182,02798179-9577-490c-92d2-a26235837d07,1,0,1,0,3.278689,0.115385,1000.278597,16,1,1,1
106,1138,f2d0bc85-40cc-43d6-ab9f-f04fe85b74d2,0,5,0,0,8.196721,0.288462,4146.263232,35,5,0,1
107,1831,dbc20af9-0d29-437e-9b22-d48645ef2842,3,7,18,14,39.344262,1.384615,2642.398051,19,21,3,2
108,1139,28cb245c-322c-45d7-a10a-a6a3bb1c519d,1,6,0,0,11.47541,0.403846,4113.055248,31,6,1,1
109,1832,95c790f6-3fa2-462a-b5b2-0d82e61caeaf,1,11,5,1,24.590164,0.865385,2934.229438,31,14,1,1
110,1141,78a87516-eabd-43e5-96fc-4f7cf7a785c6,0,4,0,0,6.557377,0.230769,7138.943852,32,4,0,1
111,1834,838fa619-2a8d-4c53-b1f5-0ab71e3fb58e,5,14,28,16,52.459016,1.846154,4239.667066,1,27,5,3
112,1142,2571d9df-9fc4-4b3b-9288-1e38ebfc0535,0,8,0,0,13.114754,0.461538,6576.463967,28,8,0,1
113,1835,dfb676aa-e195-40e7-92a4-4749fe51c5bc,0,3,3,0,8.196721,0.288462,898.686081,15,5,0,1
114,1143,065dd2a6-2acc-4739-b6a2-2e8a145c68e0,0,14,6,1,31.147541,1.096154,6832.230681,58,19,0,3
115,1836,8f3ca39e-d3e4-47f5-af0c-a174900b0203,5,5,3,2,14.754098,0.519231,2032.183443,11,4,5,3
116,1837,65fba3ae-5c8c-4bf8-ae52-4609b5ee3698,10,18,5,3,44.262295,1.557692,4851.15356,30,17,10,3
117,1144,d0ac1307-8deb-4a4d-afbf-5cd99597e55a,0,9,5,0,21.311475,0.75,4694.253135,46,13,0,1
118,1838,f2750f7d-ccc1-4eed-a5ac-27f6141e63f2,8,12,13,6,47.540984,1.673077,2432.044134,12,21,8,3
119,1839,9638d38c-b455-49cf-a874-74717c37ff0f,3,10,15,3,36.065574,1.269231,2687.045093,16,19,3,2
120,1841,fd18e054-4014-41a2-8d93-19a2950f6a89,7,11,10,6,45.901639,1.615385,4813.499856,33,21,7,3
121,1145,24940257-28f7-457f-a271-5b26084b6905,3,5,2,0,14.754098,0.519231,3709.572835,72,6,3,1
122,1842,31e614a8-ddb0-447c-8d86-550d7f68e10b,8,21,14,3,60.655738,2.134615,6159.851103,37,29,8,3
123,1146,9b0ca4fc-3c6b-4244-bf1a-4bc13fd70b5e,1,6,0,0,11.47541,0.403846,3348.583076,18,6,1,1
124,1844,5af8dba1-a154-4e35-b605-0b9375ffe8e7,3,18,34,14,68.852459,2.423077,5190.147149,8,38,4,3
125,1846,51d50b69-c744-4877-bbdd-59c1824fdcd2,3,1,1,1,8.196721,0.288462,4335.908159,18,2,3,1
126,1849,d3292fa7-5bc3-4306-b304-a43aaccd18f4,6,11,6,5,27.868852,0.980769,4398.199015,21,11,6,3
127,1851,74567fbe-d5e2-4347-ab83-a2a0f6aa07d2,5,9,24,21,68.852459,2.423077,2541.701202,12,37,5,3
128,185,9cc6be93-73f6-4828-8270-73ba5b5e8457,0,0,4,0,6.557377,0.230769,498.198668,27,4,0,1
129,1861,b4e86618-b987-4c01-9fc4-caf05883f819,5,7,6,2,22.95082,0.807692,2691.829149,26,9,5,3
130,1862,94487fc3-5787-43c9-8dfe-d6da732a335e,8,14,12,3,42.622951,1.5,4163.88648,31,18,8,3
131,1147,7c5dfd7d-5994-47ad-8181-1ff760bc2d03,0,16,0,1,26.229508,0.923077,4861.197466,49,16,0,3
132,1363,d48f6d59-e017-419c-aa48-7c32159bdd24,1,11,2,2,24.590164,0.865385,4558.257198,18,14,1,1
133,1148,ebcbd9ce-1fd5-4a6d-81b8-b1daf33dae3b,1,9,9,12,37.704918,1.326923,4756.142512,83,22,1,2
134,1364,8f2daab9-4790-4cd3-a3c8-b875c6c8f0ee,3,9,12,7,29.508197,1.038462,4243.438072,8,14,4,2
135,1149,44a4333d-db3c-423f-8d42-e729d2085b44,1,14,14,6,42.622951,1.5,5113.609205,17,25,1,3
136,1365,40024896-764d-444e-9052-bcbfb475ea05,4,22,15,14,49.180328,1.730769,4574.769062,12,26,4,3
137,1367,81b9ce14-d3ae-4e98-b698-e667d06785a4,4,13,15,12,37.704918,1.326923,5755.87435,12,19,4,2
138,1151,7f7114c3-a86e-4a97-b7f7-4c41df07adc0,0,6,0,0,9.836066,0.346154,5924.814192,14,6,0,1
139,1371,3410a6e7-743d-48fd-b85e-967a288ae10f,2,12,15,6,27.868852,0.980769,3391.9864,3,15,2,1
140,1863,003da660-c32f-4093-bbf2-c15c491149b0,3,10,11,4,21.311475,0.75,3267.77803,2,9,4,1
141,1372,cc9f24c7-f235-472f-9000-7023b0ab6a2a,3,10,14,8,22.95082,0.807692,3890.244133,2,11,3,1
142,1152,c5426dea-c38c-4ff8-88d9-2e67d65d99d1,0,5,0,0,8.196721,0.288462,3775.625054,24,5,0,1
143,1373,74953f07-df32-41ae-a26d-15a5690e1f7b,1,13,10,1,26.229508,0.923077,4613.516989,7,15,1,1
144,1375,c0f8d9c4-d3c6-4d1e-9d9a-371e613a65ec,1,11,24,15,47.540984,1.673077,4335.127011,4,26,3,2
145,1864,bcba06d8-3bfd-4ad7-bf70-25bcd44120fd,2,10,7,6,26.229508,0.923077,2689.593351,17,14,2,1
146,1153,5261b41a-5dd2-4a43-8587-f59a393200c4,0,0,0,0,0,0,1151.48935,,,0,1
147,1377,a597fcff-4760-46e7-bdd3-9f5880c88a01,0,10,18,17,40.983607,1.442308,3372.079788,19,24,1,2
148,1871,4aca9ecc-98e6-4d69-89e6-f3e3a763bbe7,1,12,6,11,32.786885,1.153846,3920.897082,25,19,1,2
149,1381,e50fc07b-c235-4f57-b253-1fbb62f7bdbb,1,7,13,2,21.311475,0.75,418.110122,2,12,1,1
150,1881,ae975a62-5875-4a79-af65-461fd95570e2,1,15,15,6,37.704918,1.326923,4797.671724,31,22,1,3
151,1157,bf357132-99f7-4ccf-9bd8-9511f2b85c03,0,0,0,0,0,0,2.897158,,,0,1
152,1383,1b00d9e0-62c2-4beb-ae41-b9ea5d62eac9,13,23,46,12,78.688525,2.769231,4505.327717,10,35,13,3
153,1891,85d3e9f7-527d-40b5-8701-6fad86bcc59f,0,9,8,5,22.95082,0.807692,3511.974997,21,14,0,1
154,1385,8f276e10-df02-4185-aaa2-2ca40dc3f25f,5,11,22,2,36.065574,1.269231,2787.721437,2,17,5,3
155,1158,c227b849-8d63-4d89-b162-a5a5bff442a6,0,6,0,0,9.836066,0.346154,3425.670594,41,6,0,1
156,1901,3123b984-b645-48c6-91d2-af7303d63e81,1,0,0,0,1.639344,0.057692,1105.910019,,,1,1
157,138,f42fce0e-f4f1-4a11-9b56-8dcdd45af3f2,1,1,9,0,18.032787,0.634615,1784.624629,12,10,1,1
158,1159,25a8764e-c9b6-426f-ba62-3be870b99082,0,1,2,0,4.918033,0.173077,214.214506,0,3,0,1
159,1391,1ea83919-1e58-42c5-a71d-d218cbc5e9e7,5,20,32,10,57.377049,2.019231,1022.117177,4,30,5,3
160,1902,2696d5f1-524d-4567-b331-b20dcd7a6b7e,1,18,10,13,47.540984,1.673077,6514.949039,27,28,1,3
161,1393,87bea20c-017b-459b-9f71-1a5b06c8644f,6,14,21,5,34.42623,1.211538,2915.545259,11,13,8,3
162,1161,0b1516d0-5605-4f14-bedb-7b15e6a02dc1,1,4,1,0,6.557377,0.230769,2741.026545,2,3,1,1
163,1903,36bd4620-ef5e-4364-a62d-0e94f5d53c64,0,0,0,0,0,0,113.839631,,,0,1
164,1394,22211ad0-1a30-4f61-bda3-020908b1fdba,3,10,12,1,19.672131,0.692308,3186.655186,0,9,3,1
165,1395,ec65ef9c-e7cd-4922-b447-06918d350ab7,4,12,16,1,26.229508,0.923077,3570.669501,1,12,4,1
166,1904,074d1a16-d97b-41de-9e5d-ebeb803bbe21,0,7,0,10,21.311475,0.75,3985.810148,36,13,0,1
167,139,f9965ea8-4aa2-4410-96f4-ebf15cfc1ff3,0,2,0,0,3.278689,0.115385,483.547114,16,2,0,1
168,1905,77a8afd3-8925-451e-b811-732f4a72f606,0,2,1,2,6.557377,0.230769,2763.04741,16,4,0,1
169,1163,3bbf1a32-9413-411a-8939-369ceceb1002,0,6,0,0,9.836066,0.346154,3676.590545,4,6,0,1
170,1162,6f654f3b-e0bc-4337-b1db-1eb9c9c2f26c,1,6,1,1,11.47541,0.403846,6312.46842,27,6,1,1
171,1401,2b4e3cb3-47be-432a-ad22-d0647e7d9683,0,3,2,5,11.47541,0.403846,2920.949938,43,7,0,1
172,1169,1623d900-86b8-49ac-8919-08eb5fa06b0a,1,8,5,2,16.393443,0.576923,3867.642661,9,9,1,1
173,1402,1258492c-6f2f-4824-8e2b-000fb10436a3,0,4,0,2,6.557377,0.230769,1933.572718,30,4,0,1
174,1403,e910065b-a83b-4ad1-b0ec-9dc005ff31d7,0,3,1,0,6.557377,0.230769,1457.574622,20,4,0,1
175,1906,45675f2b-bdff-4d73-a724-e5f672b119c9,4,8,3,14,31.147541,1.096154,3783.853941,35,15,4,2
176,1405,73ff0652-e14d-4b7b-b73b-f7fb238de804,0,1,0,0,1.639344,0.057692,510.296352,6,1,0,1
177,1171,63367c7a-39e8-4377-9d18-cbe97666fe54,0,8,4,9,32.786885,1.153846,5378.38021,35,20,0,2
178,1406,865b362f-3f3a-4a9f-9114-adf6802884c2,0,9,0,0,14.754098,0.519231,7628.915954,35,9,0,1
179,1907,ef4d931b-9953-4edd-ae48-62e1e715006a,1,6,0,0,11.47541,0.403846,3082.54169,46,6,1,1
180,1407,a108a4b3-a13b-4efa-bbf8-c350624d3ab9,0,14,0,0,22.95082,0.807692,8663.031685,22,14,0,3
181,1908,5f91a1c3-c7c1-44d3-8da0-c652784f8018,0,8,0,0,13.114754,0.461538,4966.537962,55,8,0,1
182,1408,dcf8a57e-be23-4d68-a9f4-9f665090250c,0,0,0,0,0,0,143.220875,,,0,1
183,362,f3936e87-b82f-45db-8106-1d9e2045dd69,2,9,8,0,24.590164,0.865385,7284.178643,24,13,2,1
184,363,1bf831d8-9225-48cf-8e48-bd2ba0b1321a,2,7,11,0,26.229508,0.923077,6636.980224,30,14,2,1
185,1909,85d0321a-a25e-4d55-a6a1-ba3df2b85cde,0,1,0,0,1.639344,0.057692,3302.115749,34,1,0,1
186,1409,69204ed8-4802-4adc-9ee1-b70c2a9f78e0,2,11,0,0,19.672131,0.692308,4991.589247,27,10,2,1
187,1172,719b5a72-46cb-421b-866d-16de392c9e54,0,8,4,8,26.229508,0.923077,5486.230404,48,16,0,1
188,373,f5c6b660-2201-47fd-bc23-627daa0fd867,1,5,8,2,16.393443,0.576923,2260.572841,14,9,1,1
189,1411,b03aea5b-0a60-4309-8946-fba855ca1a05,0,0,0,0,0,0,0,,,0,1
190,374,e41bfb61-6bc8-4b06-8623-6141cacca89d,0,3,8,2,14.754098,0.519231,3137.441093,9,9,0,1
191,375,5302b698-5715-4820-a94d-d43630c956e1,5,16,20,4,32.786885,1.153846,4713.03483,2,15,5,3
192,1911,3d6deeb0-b143-4c02-9703-444b7c20ab56,1,2,1,0,4.918033,0.173077,72.751859,7,2,1,1
193,522,7b3030e7-9ae4-4fcb-b168-280044279fb9,2,13,11,7,32.786885,1.153846,4219.638999,32,18,2,2
194,1412,c31abd78-1d35-4a56-b140-4b28a3e11805,0,1,1,0,3.278689,0.115385,3319.543996,61,2,0,1
195,1912,6dfba0dc-fc3b-470c-87e0-a1a89ca75b04,1,2,0,1,4.918033,0.173077,1973.280447,30,2,1,1
196,1413,86447d9c-19f0-4741-b115-a44deba855eb,0,8,15,14,45.901639,1.615385,3824.407054,55,28,0,2
197,1913,e914587a-753e-4ab7-89c1-defbbf714765,2,9,1,0,19.672131,0.692308,5568.294984,12,10,2,1
198,1414,73d4b2e0-0687-4de8-9317-49cc6ef6d9c8,1,10,3,6,22.95082,0.807692,4962.648548,42,13,1,1
199,376,f9ab5c53-d763-4d65-8ad3-938e4775fffa,3,12,7,7,29.508197,1.038462,4652.787952,12,14,4,2
200,523,182a29dd-a4d4-4262-83f4-07e3fc867df3,0,1,1,0,1.639344,0.057692,46.56725,1,1,0,1
201,377,2a1d9db1-a61c-42f7-8899-a937b13a38cb,1,12,6,2,21.311475,0.75,3676.000194,12,11,2,1
202,1415,69e087aa-62cd-47bd-9a5a-e87c08c7334d,1,5,6,10,21.311475,0.75,3582.984116,59,11,2,1
203,1173,2b6d8348-9bbf-4b83-81c9-592df83fd133,1,6,1,0,9.836066,0.346154,2774.089701,37,5,1,1
204,378,c1649e7f-2297-4c5f-a65b-9544ed86c084,0,0,0,0,0,0,583.363365,,,0,1
205,1915,b1d8358a-e135-4443-8f31-1bbef4bce46f,1,9,3,4,22.95082,0.807692,3581.688653,25,13,1,1
206,1416,6702d0f8-031a-410c-898f-89432267a897,1,7,1,3,14.754098,0.519231,3443.846557,52,8,1,1
207,1174,40dc4b62-40a3-48a4-905f-e5f2be38564f,0,2,0,0,3.278689,0.115385,1057.600038,22,2,0,1
208,379,b0094ea8-67c6-4c14-adcd-550d10234219,0,6,5,1,16.393443,0.576923,3951.026514,13,10,0,1
209,141,74b8b600-a6c0-4884-8cc9-694c35286e22,0,0,0,0,0,0,0,,,0,1
210,391,f5179d36-4045-4e7e-9fcf-9b2014dda3c1,0,5,5,2,13.114754,0.461538,3396.994753,50,8,0,1
211,1916,560bb2b1-4b84-4356-84bd-79ceddaf6335,0,9,2,6,21.311475,0.75,3882.92978,18,13,0,1
212,392,37729ac3-d429-477b-86da-446f7de5cf5b,0,11,1,0,19.672131,0.692308,5557.630284,33,12,0,1
213,1917,2725ee2d-d048-413c-8265-af9cea2a302a,0,4,0,1,8.196721,0.288462,4122.854716,2,5,0,1
214,524,457d80a2-3f5a-46e4-896f-8ccd2fc08e8b,0,11,8,3,26.229508,0.923077,1517.765316,36,16,0,1
